,tier,upgrade_level,hot_potato_count,recomb,item_count_on_market,lowest_bin,highest_bin,accessories,armor,blocks,consumables,misc,weapon,None,ambered,ancient,aote_stone,astute,auspicious,awkward,beady,bizarre,blended,blessed,blood_soaked,bloody,blooming,bountiful,brilliant,bustling,buzzing,candied,chomp,clean,coldfusion,colossal,cubic,deadly,demonic,dirty,double_bit,earthy,empowered,epic,excellent,fabled,fair,fanged,fast,festive,fierce,fine,fleet,forceful,fortified,fortunate,fruitful,gentle,giant,gilded,glistening,godly,grand,great,greater_spook,green_thumb,hasty,headstrong,heated,heavy,hefty,heroic,honored,hurtful,itchy,jaded,keen,legendary,light,loving,lucky,lumberjack,lush,magnetic,menacing,mithraic,moil,mossy,mythic,neat,necrotic,none,odd_sword,peasant,perfect,pitchin,precise,pretty,prospector,pure,rapid,refined,reinforced,renowned,rich_bow,ridiculous,robust,rooted,rugged,salty,shaded,sharp,smart,snowy,soft,spicy,spiked,spiritual,stained,stellar,stiff,strange,strengthened,strong,sturdy,submerged,superior,suspicious,titanic,toil,treacherous,undead,unpleasant,unreal,unyielding,vivid,warped,waxed,wise,withered,zealous,zooming,PROSECUTE 1,PROSECUTE 5,PROSECUTE 6,aiming 1,aiming 3,aiming 5,angler 5,angler 6,aqua_affinity 1,bane_of_arthropods 5,bane_of_arthropods 6,bane_of_arthropods 7,big_brain 3,big_brain 4,big_brain 5,blast_protection 5,blast_protection 6,blast_protection 7,blessing 5,blessing 6,caster 4,caster 5,caster 6,cayenne 3,cayenne 5,champion 1,champion 10,champion 2,champion 3,champion 4,champion 5,champion 6,champion 7,champion 8,champion 9,chance 1,chance 3,chance 4,chance 5,charm 1,charm 3,charm 4,charm 5,cleave 1,cleave 2,cleave 3,cleave 4,cleave 5,cleave 6,compact 1,compact 10,compact 2,compact 3,compact 4,compact 5,compact 6,compact 7,compact 8,compact 9,corruption 2,corruption 3,corruption 5,counter_strike 5,critical 3,critical 4,critical 5,critical 6,critical 7,cubism 1,cubism 4,cubism 5,cubism 6,cultivating 1,cultivating 10,cultivating 2,cultivating 3,cultivating 4,cultivating 5,cultivating 6,cultivating 7,cultivating 8,cultivating 9,dedication 1,dedication 2,dedication 3,dedication 4,delicate 5,depth_strider 1,depth_strider 2,depth_strider 3,divine_gift 1,divine_gift 2,divine_gift 3,dragon_hunter 1,dragon_hunter 2,dragon_hunter 3,dragon_hunter 4,dragon_hunter 5,efficiency 1,efficiency 10,efficiency 2,efficiency 4,efficiency 5,efficiency 6,efficiency 8,efficiency 9,ender_slayer 1,ender_slayer 3,ender_slayer 4,ender_slayer 5,ender_slayer 6,ender_slayer 7,execute 3,execute 4,execute 5,execute 6,experience 1,experience 2,experience 3,experience 4,experience 5,expertise 1,expertise 10,expertise 2,expertise 3,expertise 4,expertise 5,expertise 6,expertise 7,expertise 8,expertise 9,feather_falling 1,feather_falling 10,feather_falling 2,feather_falling 3,feather_falling 4,feather_falling 5,feather_falling 6,feather_falling 7,feather_falling 8,feather_falling 9,ferocious_mana 1,ferocious_mana 10,ferocious_mana 2,ferocious_mana 3,ferocious_mana 4,ferocious_mana 5,ferocious_mana 6,ferocious_mana 7,ferocious_mana 8,ferocious_mana 9,fire_aspect 1,fire_aspect 2,fire_aspect 3,fire_protection 5,fire_protection 6,first_strike 3,first_strike 4,first_strike 5,flame 1,flame 2,fortune 2,fortune 3,fortune 4,frail 5,frail 6,frost_walker 1,frost_walker 2,giant_killer 1,giant_killer 3,giant_killer 4,giant_killer 5,giant_killer 6,giant_killer 7,great_spook 1,green_thumb 1,green_thumb 2,green_thumb 3,green_thumb 4,green_thumb 5,growth 1,growth 2,growth 3,growth 4,growth 5,growth 6,growth 7,hardened_mana 1,hardened_mana 10,hardened_mana 2,hardened_mana 3,hardened_mana 4,hardened_mana 5,hardened_mana 6,hardened_mana 7,hardened_mana 8,hardened_mana 9,harvesting 5,harvesting 6,hecatomb 1,hecatomb 10,hecatomb 2,hecatomb 3,hecatomb 4,hecatomb 5,hecatomb 6,hecatomb 7,hecatomb 8,hecatomb 9,impaling 1,impaling 2,impaling 3,infinite_quiver 10,infinite_quiver 5,infinite_quiver 6,infinite_quiver 7,infinite_quiver 8,infinite_quiver 9,knockback 1,knockback 2,lethality 3,lethality 4,lethality 5,lethality 6,life_steal 3,life_steal 4,life_steal 5,looting 1,looting 2,looting 3,looting 4,looting 5,luck 4,luck 5,luck 6,luck 7,luck_of_the_sea 4,luck_of_the_sea 5,luck_of_the_sea 6,lure 5,lure 6,magnet 1,magnet 5,magnet 6,mana_steal 1,mana_steal 2,mana_steal 3,mana_vampire 1,mana_vampire 10,mana_vampire 2,mana_vampire 3,mana_vampire 4,mana_vampire 5,mana_vampire 6,mana_vampire 7,mana_vampire 8,overload 1,overload 2,overload 3,overload 4,overload 5,pesterminator 1,pesterminator 2,pesterminator 3,pesterminator 5,piercing 1,piscary 5,piscary 6,power 1,power 4,power 5,power 6,power 7,pristine 1,pristine 2,pristine 3,pristine 4,pristine 5,projectile_protection 5,projectile_protection 7,prosperity 1,prosperity 2,prosperity 3,prosperity 5,protection 1,protection 3,protection 4,protection 5,protection 6,protection 7,punch 1,punch 2,quantum 3,quantum 5,rainbow 3,reflection 1,reflection 2,reflection 3,reflection 4,reflection 5,rejuvenate 1,rejuvenate 2,rejuvenate 3,rejuvenate 4,rejuvenate 5,replenish 1,respiration 3,respite 1,respite 2,respite 3,respite 4,respite 5,scavenger 3,scavenger 4,scavenger 5,sharpness 3,sharpness 5,sharpness 6,sharpness 7,silk_touch 1,smarty_pants 1,smarty_pants 2,smarty_pants 3,smarty_pants 4,smarty_pants 5,smelting_touch 1,smite 5,smite 6,smite 7,smoldering 1,smoldering 2,smoldering 3,smoldering 4,smoldering 5,snipe 1,snipe 2,snipe 3,snipe 4,spiked_hook 5,spiked_hook 6,strong_mana 1,strong_mana 10,strong_mana 2,strong_mana 3,strong_mana 4,strong_mana 5,strong_mana 6,strong_mana 7,strong_mana 8,strong_mana 9,sugar_rush 1,sugar_rush 2,sugar_rush 3,sunder 1,sunder 3,sunder 4,sunder 5,sunder 6,syphon 2,syphon 3,syphon 4,syphon 5,tabasco 2,tabasco 3,telekinesis 1,thorns 1,thorns 2,thorns 3,thunderbolt 4,thunderbolt 5,thunderbolt 6,thunderlord 3,thunderlord 4,thunderlord 5,thunderlord 6,thunderlord 7,titan_killer 5,titan_killer 6,titan_killer 7,transylvanian 4,transylvanian 5,triple_strike 3,triple_strike 4,triple_strike 5,true_protection 1,turbo_cactus 1,turbo_cactus 3,turbo_cactus 4,turbo_cactus 5,turbo_cane 1,turbo_cane 2,turbo_cane 3,turbo_cane 4,turbo_cane 5,turbo_carrot 1,turbo_carrot 3,turbo_carrot 4,turbo_carrot 5,turbo_coco 1,turbo_coco 3,turbo_coco 4,turbo_coco 5,turbo_melon 1,turbo_melon 2,turbo_melon 3,turbo_melon 4,turbo_melon 5,turbo_mushrooms 1,turbo_mushrooms 2,turbo_mushrooms 3,turbo_mushrooms 4,turbo_mushrooms 5,turbo_potato 1,turbo_potato 2,turbo_potato 3,turbo_potato 4,turbo_potato 5,turbo_pumpkin 1,turbo_pumpkin 2,turbo_pumpkin 3,turbo_pumpkin 4,turbo_pumpkin 5,turbo_warts 1,turbo_warts 2,turbo_warts 3,turbo_warts 4,turbo_warts 5,turbo_wheat 1,turbo_wheat 2,turbo_wheat 3,turbo_wheat 4,turbo_wheat 5,ultimate_bank 1,ultimate_bank 2,ultimate_bank 3,ultimate_bank 4,ultimate_bank 5,ultimate_bobbin_time 3,ultimate_bobbin_time 4,ultimate_bobbin_time 5,ultimate_chimera 1,ultimate_chimera 2,ultimate_chimera 3,ultimate_chimera 4,ultimate_chimera 5,ultimate_combo 1,ultimate_combo 2,ultimate_combo 3,ultimate_combo 4,ultimate_combo 5,ultimate_fatal_tempo 1,ultimate_fatal_tempo 2,ultimate_fatal_tempo 3,ultimate_flash 1,ultimate_flash 2,ultimate_flash 3,ultimate_flash 4,ultimate_flash 5,ultimate_inferno 1,ultimate_inferno 2,ultimate_inferno 3,ultimate_inferno 5,ultimate_last_stand 1,ultimate_last_stand 2,ultimate_last_stand 3,ultimate_last_stand 4,ultimate_last_stand 5,ultimate_legion 1,ultimate_legion 2,ultimate_legion 3,ultimate_legion 4,ultimate_legion 5,ultimate_no_pain_no_gain 1,ultimate_no_pain_no_gain 2,ultimate_no_pain_no_gain 5,ultimate_one_for_all 1,ultimate_refrigerate 1,ultimate_refrigerate 2,ultimate_refrigerate 3,ultimate_refrigerate 4,ultimate_refrigerate 5,ultimate_reiterate 1,ultimate_reiterate 2,ultimate_reiterate 3,ultimate_reiterate 4,ultimate_reiterate 5,ultimate_rend 1,ultimate_rend 2,ultimate_rend 5,ultimate_soul_eater 1,ultimate_soul_eater 2,ultimate_soul_eater 3,ultimate_soul_eater 4,ultimate_soul_eater 5,ultimate_swarm 1,ultimate_swarm 2,ultimate_swarm 3,ultimate_swarm 4,ultimate_swarm 5,ultimate_the_one 5,ultimate_wisdom 1,ultimate_wisdom 2,ultimate_wisdom 3,ultimate_wisdom 4,ultimate_wisdom 5,ultimate_wise 1,ultimate_wise 2,ultimate_wise 3,ultimate_wise 4,ultimate_wise 5,vampirism 3,vampirism 4,vampirism 5,vampirism 6,venomous 1,venomous 3,venomous 4,venomous 5,venomous 6,vicious 3,vicious 5,AMBER_0,AMBER_1,AMETHYST_0,COMBAT_0,COMBAT_1,DEFENSIVE_0,JADE_0,JADE_1,JASPER_0,JASPER_1,MINING_0,OFFENSIVE_0,OPAL_0,RUBY_0,RUBY_2,RUBY_3,SAPPHIRE_0,SAPPHIRE_1,TOPAZ_0,UNIVERSAL_0,AMBER_0 FINE,AMBER_0 FLAWED,AMBER_0 FLAWLESS,AMBER_0 PERFECT,AMBER_0 ROUGH,AMBER_1 FINE,AMBER_1 FLAWED,AMBER_1 FLAWLESS,AMBER_1 PERFECT,AMBER_1 ROUGH,AMETHYST_0 FINE,AMETHYST_0 FLAWED,AMETHYST_0 FLAWLESS,AMETHYST_0 PERFECT,AMETHYST_0 ROUGH,AMETHYST_1 FINE,AMETHYST_1 FLAWED,AMETHYST_1 FLAWLESS,AMETHYST_1 ROUGH,AMETHYST_2 FINE,AMETHYST_2 FLAWED,AMETHYST_2 FLAWLESS,AMETHYST_2 ROUGH,COMBAT_0 FINE,COMBAT_0 FLAWED,COMBAT_0 FLAWLESS,COMBAT_0 PERFECT,COMBAT_0 ROUGH,COMBAT_0_gem AMETHYST,COMBAT_0_gem JASPER,COMBAT_0_gem RUBY,COMBAT_0_gem SAPPHIRE,COMBAT_1 FINE,COMBAT_1 FLAWED,COMBAT_1 FLAWLESS,COMBAT_1 PERFECT,COMBAT_1 ROUGH,COMBAT_1_gem AMETHYST,COMBAT_1_gem JASPER,COMBAT_1_gem RUBY,COMBAT_1_gem SAPPHIRE,DEFENSIVE_0 FINE,DEFENSIVE_0 FLAWED,DEFENSIVE_0 FLAWLESS,DEFENSIVE_0 PERFECT,DEFENSIVE_0 ROUGH,DEFENSIVE_0_gem AMETHYST,DEFENSIVE_0_gem OPAL,DEFENSIVE_0_gem RUBY,JADE_0 FINE,JADE_0 FLAWED,JADE_0 FLAWLESS,JADE_0 PERFECT,JADE_0 ROUGH,JADE_1 FINE,JADE_1 FLAWED,JADE_1 FLAWLESS,JADE_1 PERFECT,JADE_1 ROUGH,JASPER_0 FINE,JASPER_0 FLAWED,JASPER_0 FLAWLESS,JASPER_0 PERFECT,JASPER_0 ROUGH,JASPER_1 FINE,JASPER_1 FLAWED,JASPER_1 FLAWLESS,JASPER_1 PERFECT,JASPER_1 ROUGH,MINING_0 FINE,MINING_0 FLAWLESS,MINING_0 PERFECT,MINING_0 ROUGH,MINING_0_gem JADE,MINING_0_gem TOPAZ,OFFENSIVE_0 FINE,OFFENSIVE_0_gem JASPER,OPAL_0 FINE,OPAL_0 FLAWLESS,OPAL_0 PERFECT,OPAL_0 ROUGH,RUBY_0 FINE,RUBY_0 FLAWED,RUBY_0 FLAWLESS,RUBY_1 FINE,RUBY_2 FINE,RUBY_3 FINE,RUBY_4 FINE,SAPPHIRE_0 FINE,SAPPHIRE_0 FLAWED,SAPPHIRE_0 FLAWLESS,SAPPHIRE_0 PERFECT,SAPPHIRE_0 ROUGH,SAPPHIRE_1 FINE,SAPPHIRE_1 FLAWLESS,SAPPHIRE_1 PERFECT,SAPPHIRE_1 ROUGH,TOPAZ_0 FINE,TOPAZ_0 FLAWED,TOPAZ_0 FLAWLESS,TOPAZ_0 PERFECT,TOPAZ_0 ROUGH,UNIVERSAL_0 FINE,UNIVERSAL_0 FLAWED,UNIVERSAL_0 FLAWLESS,UNIVERSAL_0 PERFECT,UNIVERSAL_0 ROUGH,UNIVERSAL_0_gem AMBER,UNIVERSAL_0_gem AMETHYST,UNIVERSAL_0_gem JADE,UNIVERSAL_0_gem JASPER,UNIVERSAL_0_gem OPAL,UNIVERSAL_0_gem RUBY,UNIVERSAL_0_gem SAPPHIRE,UNIVERSAL_0_gem TOPAZ
33933,1,-1,-1,False,10,36990000,45000000,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
